budget,original_language,popularity,runtime,status,vote_average,vote_count,release_year,profit_level,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western,total_directed
150000000.0,en,62.898336,114.0,Released,6.1,3021,2008,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0
140000000.0,en,44.19092,120.0,Released,6.0,1000,2016,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,27.0
135000000.0,en,100.635882,156.0,Released,7.3,6396,2015,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6.0
135000000.0,en,44.765377,96.0,Released,6.1,1074,2013,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
135000000.0,en,29.91353,107.0,Released,6.6,2051,2011,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.0
132000000.0,en,84.366984,92.0,Released,6.5,1346,2014,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.5
70000000.0,en,45.381501,115.0,Released,7.3,2888,2007,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,7.0
130000000.0,en,84.689648,90.0,Released,6.9,3145,2008,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5
130000000.0,en,120.09361,117.0,Released,7.0,5880,2015,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
130000000.0,en,76.310119,146.0,Released,7.4,6495,2013,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
135000000.0,en,63.473086,94.0,Released,6.8,1519,2015,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4.0
132000000.0,en,48.572726,116.0,Released,6.2,2322,2005,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,27.0
130000000.0,en,38.068736,147.0,Released,6.3,1564,2003,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.0
130000000.0,en,20.678787,90.0,Released,6.4,451,2011,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
110000000.0,en,48.829437,100.0,Released,6.2,2093,2010,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9.0
125000000.0,en,46.115758,139.0,Released,5.6,2350,2014,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
130000000.0,en,89.938296,107.0,Released,6.7,2061,2011,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27.0
130000000.0,en,79.679601,141.0,Released,7.7,5877,2004,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.0
130000000.0,en,28.840997,165.0,Released,6.3,694,2008,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
130000000.0,en,42.840582,100.0,Released,5.0,2532,2013,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0
127500000.0,en,26.548594,82.0,Released,6.2,542,2000,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
127000000.0,en,115.597753,97.0,Released,6.1,1851,2014,3,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11.0
130000000.0,en,68.757242,95.0,Released,6.7,1918,2010,3,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0
125000000.0,en,109.984351,152.0,Released,7.5,7006,2001,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11.0
130000000.0,en,39.448066,96.0,Released,5.4,1260,2013,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0
140000000.0,en,271.972889,143.0,Released,7.5,6985,2003,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0
125000000.0,en,206.227151,123.0,Released,6.6,5584,2014,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.0
125000000.0,en,45.313197,149.0,Released,6.5,2704,2006,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13.0
103000000.0,en,42.40024,102.0,Released,6.3,978,2014,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
110000000.0,en,2.871739,133.0,Released,6.8,3506,2003,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.0
125000000.0,en,7.255718,130.0,Released,7.1,2438,2011,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
125000000.0,en,81.499621,129.0,Released,7.0,3886,2011,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0
125000000.0,en,47.686442,106.0,Released,5.6,2233,2010,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0
65000000.0,en,43.129703,113.0,Released,7.1,1710,1990,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
160000000.0,en,27.220157,102.0,Released,6.4,510,1999,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0
130000000.0,en,90.33681,120.0,Released,6.0,2651,2012,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
125000000.0,en,50.073575,125.0,Released,4.2,1418,1997,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.0
123000000.0,en,45.419668,104.0,Released,6.2,1386,2000,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13.0
125000000.0,en,41.380094,124.0,Released,6.2,2392,2004,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.0
125000000.0,en,54.931334,123.0,Released,5.9,1928,2000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0
120000000.0,en,25.752118,130.0,Released,6.2,597,2000,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
130000000.0,en,60.810723,92.0,Released,5.4,2589,2007,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.0
120000000.0,en,51.328145,127.0,Released,7.2,5797,2012,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
110000000.0,en,46.834704,114.0,Released,5.2,1712,2007,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.0
120000000.0,en,62.641286,123.0,Released,5.9,2341,2016,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0
120000000.0,en,33.616115,106.0,Released,5.2,914,2003,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
130000000.0,en,68.889395,124.0,Released,6.3,5080,2012,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,16.0
120000000.0,en,27.990284,78.0,Released,5.4,613,2002,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0
115000000.0,en,67.33767,109.0,Released,6.4,3439,2013,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0
105000000.0,en,27.835436,119.0,Released,6.3,1570,2004,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
120000000.0,en,66.757869,102.0,Released,5.7,2342,2014,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
120000000.0,en,17.060695,135.0,Released,5.7,354,2008,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.0
120000000.0,en,11.137655,121.0,Released,4.9,223,2010,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0
117000000.0,en,44.906918,109.0,Released,5.9,1547,2010,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
120000000.0,en,67.698004,124.0,Released,6.4,4800,2013,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.0
113000000.0,en,44.108427,140.0,Released,7.1,4116,2005,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
120000000.0,en,43.987061,142.0,Released,6.4,3992,2002,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
115000000.0,en,106.815545,92.0,Released,7.5,5996,2001,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
120000000.0,en,15.953444,126.0,Released,6.3,4053,2013,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8.0
115000000.0,en,54.035265,136.0,Released,6.3,4432,1999,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
135000000.0,en,64.183321,98.0,Released,6.8,2399,2013,3,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.5
97250400.0,fr,20.344364,116.0,Released,5.0,471,2008,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
115000000.0,en,18.714197,134.0,Released,5.8,341,2002,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,7.0
115000000.0,en,60.467984,114.0,Released,6.0,1523,2016,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
125000000.0,en,143.350376,101.0,Released,5.8,2636,2014,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.0
105000000.0,en,110.153618,91.0,Released,7.3,5751,2013,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,5.0
116000000.0,en,16.90444,108.0,Released,5.7,428,1997,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0
135000000.0,en,39.873791,112.0,Released,5.8,963,2016,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
120000000.0,en,38.126095,100.0,Released,4.4,2278,2015,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0
110000000.0,en,48.780039,108.0,Released,6.3,2862,2006,3,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11.0
110000000.0,en,100.412364,114.0,Released,6.0,2968,2015,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
110000000.0,en,42.887121,119.0,Released,6.0,925,1997,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
110000000.0,en,23.657284,165.0,Released,6.8,1099,2000,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,8.0
110000000.0,en,76.840712,125.0,Released,6.4,2124,2004,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.0
110000000.0,en,44.635452,120.0,Released,6.5,2965,2005,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0
110000000.0,en,103.718387,119.0,Released,6.2,3829,2015,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.0
116000000.0,en,45.616098,170.0,Released,7.0,1489,2004,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
112000000.0,en,22.845143,85.0,Released,4.9,621,2010,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
120000000.0,en,31.703608,119.0,Released,5.5,1251,2011,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
110000000.0,en,71.510596,102.0,Released,6.1,2397,2014,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
110000000.0,en,36.65422,103.0,Released,5.5,1179,2011,3,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0
110000000.0,en,19.625972,76.0,Released,5.7,389,2004,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0
110000000.0,en,86.105615,121.0,Released,5.9,1998,2016,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.0
110000000.0,en,37.195046,127.0,Released,6.6,2692,2011,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11.0
105000000.0,en,32.473628,105.0,Released,5.5,695,2013,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0
160000000.0,en,23.336875,121.0,Released,4.1,434,1997,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0
110000000.0,en,45.94834,114.0,Released,6.6,2303,2013,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
110000000.0,en,48.93337,128.0,Released,6.4,2089,2007,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
93000000.0,en,138.049577,178.0,Released,8.0,8705,2001,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0
110000000.0,en,22.643776,120.0,Released,5.7,672,2004,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
107000000.0,en,18.866672,157.0,Released,6.7,447,2001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
109000000.0,en,18.251129,82.0,Released,4.9,366,2003,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
120000000.0,en,95.914473,115.0,Released,6.7,3793,2004,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0
130000000.0,en,44.490453,144.0,Released,6.6,1157,2005,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,16.0
133000000.0,en,30.475297,84.0,Released,5.8,959,1999,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0
105000000.0,en,62.479574,97.0,Released,6.7,1247,2009,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3.0
108000000.0,en,167.93287,141.0,Released,7.6,7268,2015,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16.0
126000000.0,en,37.68056,136.0,Released,6.5,1770,2005,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12.0
90000000.0,en,1.004579,104.0,Released,3.7,16,2001,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0
90000000.0,en,52.995628,118.0,Released,6.1,1485,2000,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0
103000000.0,en,95.301296,155.0,Released,7.9,5439,2000,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0
102000000.0,en,65.948959,145.0,Released,7.1,2608,2002,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,27.0
100000000.0,en,132.397737,161.0,Released,7.4,5815,2002,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11.0
150000000.0,en,88.935165,144.0,Released,7.3,3855,2006,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0
100000000.0,en,51.188633,119.0,Released,5.6,1243,2001,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,14.0
100000000.0,en,101.74155,137.0,Released,7.7,4185,1991,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.0
80000000.0,en,33.691694,140.0,Released,6.5,1344,2009,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0
100000000.0,en,42.361215,157.0,Released,7.4,1502,2007,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0
115000000.0,en,38.729418,141.0,Released,6.8,1116,1994,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0
100000000.0,en,40.597856,106.0,Released,6.2,954,2009,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.0
100000000.0,en,32.389353,98.0,Released,5.4,1060,2010,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0
100000000.0,en,24.399642,107.0,Released,6.1,1383,2010,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0
100000000.0,en,24.507987,115.0,Released,5.6,543,1996,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,6.0
100000000.0,en,82.121691,165.0,Released,7.8,10099,2012,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0
100000000.0,en,46.727941,91.0,Released,6.8,1129,1996,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
100000000.0,en,51.113717,78.0,Released,7.2,1490,2000,3,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0
100000000.0,en,53.732892,103.0,Released,6.1,2896,2012,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0
100000000.0,en,58.849256,131.0,Released,6.4,1926,2004,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.0
100000000.0,en,30.863434,104.0,Released,4.9,967,2006,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
100000000.0,en,31.586215,101.0,Released,6.4,572,2009,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.0
100000000.0,en,36.711378,102.0,Released,6.4,1121,2013,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0
100000000.0,en,41.426678,103.0,Released,6.0,1699,2010,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.0
100000000.0,en,20.652943,121.0,Released,5.5,482,1999,3,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,6.0
100000000.0,en,52.792678,143.0,Released,7.3,2281,2006,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0
100000000.0,en,95.007934,180.0,Released,7.9,6571,2013,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0
100000000.0,en,48.205606,121.0,Released,5.2,1498,1995,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.0
105000000.0,en,58.782359,129.0,Released,6.7,1560,1997,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5.0
102000000.0,en,73.872343,172.0,Released,6.6,2977,2012,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.666666666666667
80000000.0,en,37.321848,97.0,Released,6.5,703,2010,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.0
100000000.0,en,32.271938,104.0,Released,4.2,808,2004,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
100000000.0,en,76.842247,99.0,Released,5.6,1680,2014,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0
140000000.0,en,38.924136,95.0,Released,7.2,948,2002,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,3.0
100000000.0,en,19.38841,102.0,Released,5.3,381,2009,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.0
90000000.0,en,61.025639,127.0,Released,6.1,1795,2014,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
105000000.0,en,33.507289,114.0,Released,5.5,783,2015,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
84000000.0,en,17.815595,94.0,Released,3.6,338,2005,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.0
100000000.0,en,50.767332,122.0,Released,6.5,1276,2015,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,13.0
100000000.0,en,12.092241,95.0,Released,4.4,142,2002,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0
100000000.0,en,30.254021,115.0,Released,6.4,717,2010,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,7.0
99000000.0,en,34.308098,88.0,Released,6.5,604,2015,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
10000000.0,en,3.091077,110.0,Released,7.1,73,1997,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0
98000000.0,en,41.862983,130.0,Released,6.0,2206,2001,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0
100000000.0,en,46.160048,167.0,Released,7.1,1910,2002,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,21.0
94000000.0,zh,12.516546,145.0,Released,7.1,187,2011,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6.0
85000000.0,en,23.230851,85.0,Released,5.9,601,2007,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5
90000000.0,en,19.224754,93.0,Released,5.4,334,2004,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
92000000.0,en,44.455166,144.0,Released,7.2,1811,2001,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16.0
95000000.0,en,16.460356,85.0,Released,5.6,578,2012,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0
90000000.0,en,109.528572,126.0,Released,7.3,3885,1997,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,5.0
100000000.0,en,18.325897,146.0,Released,5.4,426,2010,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
95000000.0,en,37.054554,89.0,Released,7.0,858,2000,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0
95000000.0,en,65.229868,88.0,Released,6.2,2672,2012,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5
95000000.0,en,101.187052,105.0,Released,6.7,2374,2015,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,7.0
65000000.0,en,29.257137,136.0,Released,6.6,1065,2009,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0
94000000.0,en,85.688789,100.0,Released,7.6,6122,2003,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
94000000.0,en,123.630332,201.0,Released,8.1,8064,2003,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0
79000000.0,en,106.914973,179.0,Released,8.0,7487,2002,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0
95000000.0,en,63.628459,102.0,Released,5.2,957,2014,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0
115000000.0,en,41.498631,100.0,Released,5.7,2192,2001,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.0
100000000.0,en,58.991388,119.0,Released,5.9,2295,2014,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0
93000000.0,en,1.859364,92.0,Released,5.7,2077,2001,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0
93000000.0,en,138.433168,105.0,Released,7.0,4347,2011,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2.0
90000000.0,en,21.436682,95.0,Released,6.3,572,2008,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.0
92000000.0,en,65.402595,98.0,Released,5.2,3493,2013,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0
145000000.0,en,10.660441,137.0,Released,5.8,106,2004,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,4.0
92000000.0,en,77.817571,115.0,Released,7.4,5152,2004,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
98000000.0,en,7.029308,119.0,Released,5.7,136,1995,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0
95000000.0,en,61.121717,118.0,Released,6.0,2010,2010,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,11.0
90000000.0,en,104.121555,98.0,Released,6.9,4412,1997,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.0
90000000.0,en,73.575118,92.0,Released,7.3,3806,1999,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
100000000.0,en,37.698465,98.0,Released,6.3,1165,2010,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12.0
90000000.0,en,35.814765,90.0,Released,6.4,1054,2001,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.0
100000000.0,en,15.835672,130.0,Released,6.3,488,2000,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,13.0
100000000.0,en,46.781182,90.0,Released,6.5,1747,2009,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0
90000000.0,en,69.457898,94.0,Released,6.5,2271,2009,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.0
90000000.0,en,43.348022,114.0,Released,7.0,3144,2013,3,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5.0
92000000.0,en,40.20395,98.0,Released,5.6,1232,2000,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0
90000000.0,en,63.429157,151.0,Released,7.9,4339,2006,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,21.0
90000000.0,en,67.427755,88.0,Released,7.6,2008,1998,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0
92000000.0,en,43.192048,107.0,Released,6.5,1667,2008,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0
90000000.0,en,47.651083,158.0,Released,7.2,2434,2011,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,10.0
90000000.0,en,51.881077,128.0,Released,6.9,2066,1995,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.0
90000000.0,en,57.834787,128.0,Released,7.0,5766,2009,3,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.0
